,run,seed,HV,HVN,SP,ABSEHVMEAN,ABSEHVMEANNORM,ABSEHVAUCMEAN,ABSEHVAUCMEANNORM,ABSEHVAUCB1,ABSECUMHVMEAN,ABSECUMHVMEANNORM,ABSECUMHVAUCMEAN,ABSECUMHVAUCMEANNORM,ABSECUMHVAUCB1,solver,instance,configuration
170,4,45892,5.367948785419897,0.6535254290698381,1.0329250582368574,1.0735897570839794,0.13070508581396764,29599.830832395903,3603.6562415941517,147999.1541619795,1.63923156354955,0.19956962216615906,32048.925730520783,3901.823354975919,160244.62865260392,MOLE,DTLZ2,
171,0,2733,18.513508246029357,1.0002195321158684,1.1994061605016002,3.7027016492058715,0.2000439064231737,90832.36903086577,4907.3524285983885,454161.84515432885,3.703620754368984,0.20009356243239665,90848.85678058915,4908.243203544705,454244.28390294575,NSGA-II,ZDT6,
172,1,43568,18.513549700449634,1.0002217717519386,1.123193884810504,3.702709940089927,0.20004435435038773,90874.31519089697,4909.618631632569,454371.57595448487,3.703621621666547,0.20009360928942402,90891.42385380057,4910.542952327337,454457.1192690028,NSGA-II,ZDT6,
173,2,42614,18.513541468119993,1.000221326988213,1.1900146465410533,3.7027082936239983,0.2000442653976426,91130.66195654882,4923.468142951133,455653.30978274415,3.703614080412675,0.20009320186208399,91147.00688305308,4924.35120166282,455735.03441526537,NSGA-II,ZDT6,
174,3,52417,18.51220867914107,1.00014932110196,1.136098964730981,3.7024417358282142,0.20002986422039204,91131.66004914413,4923.522066372638,455658.30024572066,3.7033722587739257,0.20008013709212513,91148.62768975474,4924.438768130463,455743.13844877365,NSGA-II,ZDT6,
175,4,45892,18.512444668612822,1.0001620707805128,1.2021199093443693,3.7024889337225644,0.20003241415610257,90740.2133492759,4902.3735822610715,453701.06674637954,3.703593492614227,0.20009208957597063,90756.3791938777,4903.246965809397,453781.89596938854,NSGA-II,ZDT6,
176,0,2733,56.74539129600553,0.9996393668539485,1.5916870571952093,20.717724402850276,0.3649680164629987,547516.3343230814,9645.168872479822,1409384.400869107,40.970259963160345,0.7217411633620766,945140.7698136953,16649.808894540536,1416037.5838762468,SMS-EMOA,MMF9,
177,1,43568,56.74535786257007,0.999638777883153,1.4999829460172098,11.349071572514013,0.1999277555766306,355738.16855656996,6266.76227725132,1409585.4101672864,50.07102892779697,0.8820623228063293,1203694.8218073451,21204.55427437632,1415989.2414641995,SMS-EMOA,MMF9,
178,2,42614,56.74532187001941,0.9996381438304179,1.66570312930554,22.100742926106665,0.38933157673388574,553528.3145775662,9751.077246673281,1358896.1791323381,42.01545328200008,0.7401535200948863,943207.2572815955,16615.747710024065,1415181.7212682243,SMS-EMOA,MMF9,
179,3,52417,56.74459446245146,0.9996253296577766,1.6920140674251696,21.771006038692676,0.3835228587775058,553606.9030877557,9752.461679254915,1407343.6692374125,50.90705200991536,0.8967898903743223,1265920.73573022,22300.73974028128,1415779.2356120788,SMS-EMOA,MMF9,
180,4,45892,56.74525840298111,0.9996370257810304,1.4999206580059823,11.349051680596222,0.1999274051562061,318248.0487875434,5606.328033460555,177654.2697067885,51.47242194288348,0.9067495721902848,1226442.8766828575,21605.289041615768,1407166.4236307216,SMS-EMOA,MMF9,
181,0,2733,9868.002352333024,0.9998271603344224,4.583513811910346,6669.459535203592,0.6757504254618871,167013541.13409743,16921.831654207283,242714146.43217397,8727.064074784,0.8842271597031913,216627821.7998036,21948.756413533076,242836146.75441754,NSGA-II,BiObjBBOB4,
182,1,43568,9867.996493753519,0.9998265667424571,4.568307606761465,6656.57766589355,0.674445232946503,167879529.80744097,17009.573728564017,242461382.78467938,8727.756020652612,0.8842972677400784,217127385.5791359,21999.37227448062,242609844.7389629,NSGA-II,BiObjBBOB4,
183,2,42614,9867.826117324803,0.9998093041826371,4.586394061996427,6666.059149697203,0.675405898001971,167232881.08682865,16944.05520404615,242478330.74681866,8713.835521286004,0.8828868411050602,216781551.38741672,21964.332313452298,242629526.8276764,NSGA-II,BiObjBBOB4,
184,3,52417,9868.027336350675,0.9998296917180328,4.6431749754318234,6677.9627427907635,0.6766119714559055,167237092.06312084,16944.481860659933,242606562.95929712,8727.566140869167,0.8842780290980606,217252760.16377768,22012.075242159874,242734869.57743976,NSGA-II,BiObjBBOB4,
185,4,45892,9868.079704689355,0.9998349976842744,4.506268746578589,6681.037660966144,0.6769235225275188,165735118.24080476,16792.30169611955,242492774.0972453,8727.998790355394,0.8843218651949514,216662394.8163563,21952.2593556413,242633980.68055806,NSGA-II,BiObjBBOB4,
186,0,2733,56.72704494405939,0.9993161734593017,1.499884962709536,11.345408988811878,0.19986323469186035,316384.8692119182,5573.505849865105,154561.74376058826,44.28721431431918,0.7801733650219367,1000138.6685267269,17618.66404545501,1403896.6656330556,NSGA-II,MMF9,
187,1,43568,56.71156754849693,0.9990435202350091,1.517689203798109,11.342313501329075,0.19980870389954855,314985.11113902926,5548.8474019846,135570.49377136695,51.28109960110937,0.9033791954913485,1257569.1234429926,22153.615890602206,1403759.3575327096,NSGA-II,MMF9,
188,2,42614,56.71275710037549,0.9990644756440663,1.5004960309836906,11.342551420075099,0.19981289512881328,298079.22801726667,5251.029624822929,1414639.3925641659,39.65454491593541,0.6985632360145083,923490.3819935455,16268.410872985249,1415938.9080504337,NSGA-II,MMF9,
189,3,52417,56.71443839301992,0.999094093667243,1.50012044368572,11.342887678603983,0.1998188187334486,318603.0402443739,5612.581641498846,1414629.577826099,42.81690399882109,0.7542720532273558,1062589.8777497506,18718.818363209473,1415925.4532383592,NSGA-II,MMF9,
190,4,45892,56.72364320087824,0.999256247598855,1.4999536665914222,11.34472864017565,0.199851249519771,310455.9950166436,5469.061490396247,117699.11461184605,51.78182030147647,0.9122000021234612,1265882.8838749647,22300.072933625135,1410809.1827851948,NSGA-II,MMF9,
191,0,2733,45.6597599456946,0.9998705721354434,1.4999880581044203,9.131951989138921,0.1999741144270887,240561.70280140475,5267.889443571143,1137096.8727286286,26.82520918274315,0.5874261556587849,668735.0484760286,14644.15267014121,1137271.808468543,NSGA-II,ZDT4,
192,1,43568,45.65971417157186,0.9998695697605219,1.4999971764667983,9.131942834314373,0.19997391395210437,249108.8566610251,5455.057480151108,1136700.3000171692,26.87957435774009,0.5886166599166496,669896.7176381489,14669.591235984366,1137025.3532989535,NSGA-II,ZDT4,
193,2,42614,45.659519942693265,0.9998653164806054,1.5035658099573468,9.131877422659965,0.19997248154885927,265217.7731375388,5807.815172110298,1138248.4140918192,26.98110214898066,0.5908399447266462,672785.317582086,14732.846629399703,1138438.3941807924,NSGA-II,ZDT4,
194,3,52417,45.65947833575898,0.9998644053599768,1.500990374884456,9.131895486694736,0.19997287712029468,238508.98494794665,5222.9384368858055,1137761.6076142073,26.660338134562352,0.583815761967071,664460.9061364421,14550.55627034512,1137910.9300116557,NSGA-II,ZDT4,
195,4,45892,45.660259264049735,0.999881506352575,1.4999858118572795,9.132051852809948,0.19997630127051502,243365.35638726328,5329.284657174894,1137420.2852696877,26.95768450126247,0.5903271383332289,672014.3300409433,14715.963322199043,1137565.2632613813,NSGA-II,ZDT4,
196,0,2733,10.31059566128732,0.5247896241491155,3.7352959825071497,3.7311283517764497,0.1899073060087782,86958.6564923843,4426.029509477698,191320.91962670576,18.219661663915527,0.9273459760070242,447664.89771306387,22785.288176673497,489629.57558194577,omnioptimizer,MMF5,
197,1,43568,10.240669126736282,0.5212304971121712,4.302620699724798,3.058494624066537,0.1556715341144092,76485.47384356102,3892.9645182321024,135350.53995786296,17.517155334129445,0.891589745728784,403385.1064455149,20531.531383169582,488936.350827125,omnioptimizer,MMF5,
198,2,42614,10.549254437155776,0.5369368999615255,4.118279614960796,3.7681407103364095,0.1917911643595118,91303.33953820045,4647.165577418144,200213.22226531807,18.170382447969505,0.9248377580471466,445940.4931880691,22697.51928026038,490164.338142003,omnioptimizer,MMF5,
199,3,52417,10.381061810725326,0.5283762165530494,4.426443029703379,3.5934282972918257,0.18289863626628963,89271.93471078313,4543.770952035081,195118.06812667713,17.992516839912554,0.9157847383509395,423511.01515603566,21555.901692589214,489998.8567823923,omnioptimizer,MMF5,
200,4,45892,10.225959186130607,0.5204817892338579,3.8623718359052974,2.2323138761083157,0.1136205121906092,61731.78177095629,3142.0297738249756,66547.44337321873,18.229578134355425,0.9278507054102515,445165.96160388156,22658.097102113727,489958.085136243,omnioptimizer,MMF5,
201,0,2733,55.67383975430052,0.9807626778359143,1.5584758942745793,19.42111639759215,0.34212668299376886,338424.1453290635,5961.754613694025,683854.0105296763,33.189978437133554,0.5846820027678246,769669.0895811286,13558.66095596197,1263488.0031304932,MOLE,MMF9,
202,1,43568,53.33727878788891,0.9396013029342001,1.3392567715260604,18.96918646789756,0.3341653853718059,372430.66004739393,6560.8209002337435,894624.5823979785,42.19796308221421,0.7433686531121034,936782.1236554601,16502.561134633685,1288071.1074993066,MOLE,MMF9,
203,2,42614,54.906342589651366,0.9672422779900489,1.4801991851245955,21.08748239726079,0.3714817550940993,353164.4917527472,6221.4238173006315,829970.9897328777,42.0935448511455,0.7415291984531507,853942.9517185307,15043.247955281857,1227659.0129013166,MOLE,MMF9,
204,3,52417,55.70912303370057,0.9813842358915458,1.567143068540868,21.464785206217424,0.3781284048473838,353913.6143446761,6234.62052660845,832884.315001496,41.61349122536817,0.7330724675791885,795186.2087203533,14008.17617187109,1234766.809652709,MOLE,MMF9,
205,4,45892,53.871274236157284,0.9490082848867144,1.515559092353552,20.27597727655649,0.35718610135848594,345614.7777412101,6088.426385050084,811909.9059244804,52.015159368548915,0.9163105547506136,956132.8019126331,16843.4469637628,1390924.4717358286,MOLE,MMF9,
206,0,2733,1301259.5997204997,0.9999896131184749,4.978233323434416,1014044.2320179357,0.7792708691474345,21892081310.356533,16823.586872753003,31490209779.408524,1265063.4092831183,0.9721736304509009,31467572339.224167,24182.142822260303,31615771481.569374,SMS-EMOA,BiObjBBOB2,
207,1,43568,1300976.512168088,0.9997720665104993,4.321873678456134,1011252.6140811815,0.7771255716670938,20157793626.311153,15490.824624100094,31490453935.786427,1265345.436669986,0.9723903623447853,31056536647.731644,23866.27086081481,31491079881.87838,SMS-EMOA,BiObjBBOB2,
208,2,42614,1301394.2142118404,1.0000930614182184,4.471742071508399,1265204.7425149602,0.9722822419561384,28965496990.730377,22259.35250411702,31493185735.1123,1265781.3155554063,0.9727253257587662,31466488735.93056,24181.310096769877,31619881302.980133,SMS-EMOA,BiObjBBOB2,
209,3,52417,1301324.2134189934,1.0000392673361058,4.302369193124741,1265203.3244556903,0.972281152208527,27531459831.78002,21157.326233506377,31364221205.05144,1265777.0425953884,0.9727220420822147,31214138435.630318,23987.384396454756,31368113834.511044,SMS-EMOA,BiObjBBOB2,
210,4,45892,1301357.271227242,1.0000646715405306,4.515052149828953,1014038.1265216648,0.7792661772067524,25268451417.46837,19418.253638616447,31359589533.322388,1265085.4988686827,0.972190605815484,31506718347.14087,24212.22567530528,31361066963.690296,SMS-EMOA,BiObjBBOB2,
211,0,2733,40.41654456579153,0.9999104352870919,1.427462960823902,13.399640104768157,0.33150879457393073,333939.97615754383,8261.717336470952,966582.0742042414,13.90258575059917,0.3439517335993092,346149.78480042977,8563.789549868769,966637.4253637193,NSGA-II,DTLZ7,
212,1,43568,40.41601968545094,0.999897449680938,1.4275557703457542,13.399705645183037,0.331510416052102,334042.01374428364,8264.241759299988,966629.5958467424,13.91495868727715,0.34425784162097145,346393.8655662434,8569.828138951827,966681.9578747078,NSGA-II,DTLZ7,
213,2,42614,40.4163422114897,0.9999054290160164,1.427580862862591,13.399482198218081,0.33150488794586747,334021.6983284334,8263.739153336908,966908.4844215955,13.911178593028827,0.3441643216101473,346104.2205086386,8562.662283514657,966962.8084591499,NSGA-II,DTLZ7,
214,3,52417,40.41633242752335,0.999905186959449,1.427540461020388,13.399556275652738,0.33150672063099007,333893.59162350144,8260.569777219582,967058.7144834562,13.916037789988234,0.34428453875881815,346516.689806292,8572.866826218396,967113.9379284286,NSGA-II,DTLZ7,
215,4,45892,40.415471764798454,0.9998838940545474,1.428011987992253,13.399267460510822,0.33149957530777224,333796.4392977982,8258.166216367788,966812.5296039291,13.914174168380782,0.34423843252403885,345887.5123994355,8557.300897425583,966867.1111194526,NSGA-II,DTLZ7,
216,0,2733,5.699871370536656,0.6939356227075988,1.0654534093683452,1.1399742741073313,0.13878712454151976,24051.780990641764,2928.2042583000148,120258.90495320882,1.638840625571111,0.1995220270939421,40421.168433266175,4921.109067881712,202105.84216633087,MOLE,DTLZ5,
217,1,43568,5.92301886216257,0.7211029013162891,1.0530247633318464,1.184603772432514,0.14422058026325782,26361.9852711545,3209.4620168989472,131809.9263557725,1.6378954107942714,0.19940695112781606,40440.244907171174,4923.431549204142,202201.22453585587,MOLE,DTLZ5,
218,2,42614,6.8821513039248465,0.8378732852364967,1.3009974256909338,1.3764302607849692,0.16757465704729932,29509.72269226753,3592.685950465438,147548.61346133763,1.6420655001088083,0.19991464215049207,40296.02288250374,4905.873117795834,201480.1144125187,MOLE,DTLZ5,
219,3,52417,5.999989222775626,0.7304737224541388,1.049229017681391,1.1999978445551251,0.14609474449082777,29462.97398744818,3586.9944901708636,147314.8699372409,1.6374867351118148,0.19935719656393994,40444.807460656484,4923.987021106602,202224.0373032824,MOLE,DTLZ5,
220,4,45892,5.367948785419897,0.6535254290698381,1.0329250582368574,1.0735897570839794,0.13070508581396764,29599.830832395903,3603.6562415941517,147999.1541619795,1.63923156354955,0.19956962216615906,32048.925730520783,3901.823354975919,160244.62865260392,MOLE,DTLZ5,
221,0,2733,32.05276427419229,0.9521114678286763,1.4557426362851509,0.0,0.0,48768.983675060066,1448.6584755736885,136084.60415358946,26.190488117965234,0.7779754617052842,542226.2085315374,16106.560634953206,719247.571906752,MOLE,MMF3,
222,1,43568,31.65023098689392,0.9401544161453637,1.0036822402585293,0.0,0.0,44774.50579848146,1330.0044911078116,65836.23729138848,29.64963126667405,0.8807275935517863,664662.8750484668,19743.48109760873,809953.9292731584,MOLE,MMF3,
223,2,42614,30.70597521621916,0.9121057667330346,1.044486055341803,0.0,0.0,39833.901701812894,1183.2462964572812,36730.58286021082,29.51409834288532,0.8767016552612937,572019.8585852075,16991.566235153925,802597.8615081448,MOLE,MMF3,
224,3,52417,32.38020157057866,0.9618378303419806,1.0709727012182153,6.415988530970985,0.1905837576297052,69310.99383515811,2058.848700615531,163213.68961671813,26.21452403948585,0.7786894368346627,589839.0865749491,17520.877566050494,739093.5289445664,MOLE,MMF3,
225,4,45892,32.00751205101963,0.9507672729798681,1.281097098830088,9.537054631740002,0.2832934784192515,71873.88038098854,2134.9779745263527,182763.37500440917,29.60340240832167,0.879354388239277,694153.231180432,20619.47750226838,824787.7932158515,MOLE,MMF3,
226,0,2733,12.834694947912885,0.9983964862927283,1.5045305581737436,2.566015662846812,0.19960747271012988,74426.2938052444,5789.53769641636,319301.1922543733,5.131459534416976,0.39917046641987725,127799.63667269342,9941.390015214443,320235.9300964735,NSGA-II,MMF14,
227,1,43568,12.83750839189184,0.9986153409358942,1.6222364143302737,2.5578703483238048,0.19897385785348368,71017.79017081704,5524.394031846315,318704.18637059786,5.061748669768088,0.3937477366546329,126068.34962065557,9806.715142415867,320362.0220998932,NSGA-II,MMF14,
228,2,42614,12.835516566358358,0.9984603990676219,1.6486327549610027,4.313414842749074,0.3355356898158205,83903.09536337339,6526.7274321543355,317672.61835782573,5.137592742577748,0.3996475617853898,127919.57127120323,9950.71959275587,319955.33857696276,NSGA-II,MMF14,
229,3,52417,12.83738712277413,0.998605907547605,1.5000019129224127,2.567477424554826,0.19972118150952103,70612.93300668853,5492.900648345051,319439.0376728432,5.111617075929688,0.39762694388868225,127357.6539521489,9907.008676430423,320265.9227776078,NSGA-II,MMF14,
230,4,45892,12.837785268023065,0.9986368788187715,1.6553996019750952,3.941626781417854,0.3066147146321418,90572.82115835127,7045.557901072084,134538.89699794675,5.138803647097001,0.3997417566861774,127498.01102950165,9917.92689563423,317342.2675406122,NSGA-II,MMF14,
231,0,2733,7.910477286696306,0.6153462469344854,1.2761753249132588,2.9857686289054777,0.23225924978023968,74706.652982616,5811.338161756939,159008.03336495376,10.125910829914655,0.7876820829079839,214203.87760366252,16662.6547786064,315883.2744828048,MOLE,MMF14a,
232,1,43568,10.208241536142129,0.7940864867446201,1.3852416188308712,3.383564551164115,0.2632033027034893,70913.85446576752,5516.301054875099,146539.84570204298,10.130469303822142,0.7880366809567563,212682.36997181067,16544.298581248146,305593.95657725167,MOLE,MMF14a,
233,2,42614,8.152806379074809,0.6341967273939809,1.5142389868272048,4.31727676612336,0.3358356213827092,66448.83452168558,5168.972674361422,126901.03206975972,10.14012341101311,0.7887876620179695,226734.12042679518,17637.36687434299,316490.31406360655,MOLE,MMF14a,
234,3,52417,7.404700942728148,0.5760025305227755,1.2767266987631274,2.877402257888141,0.22382956377234556,71342.29447658337,5549.628873556215,169144.81864433407,8.535358541108964,0.6639549870580704,203798.76992977594,15853.254318428942,303663.1534534664,MOLE,MMF14a,
235,4,45892,10.329655471932815,0.8035311266830967,1.5090413850334947,3.4296412353319714,0.2667875509917133,74413.1154842448,5788.50424271377,164709.4892805739,10.134341638622708,0.788337905092803,236252.61579527345,18377.7988595668,302554.4062355322,MOLE,MMF14a,
236,0,2733,5957.6531348027365,1.0009777559453856,3.5098278885548497,4687.827347551474,0.7876274083833272,115536347.20374323,19411.89104792673,141302537.53676772,4706.246268701117,0.7907220716579648,117368524.23627275,19719.72509147025,142130564.26515764,SMS-EMOA,MMF1e,
237,1,43568,5957.559496980674,1.0009620233448333,2.556874152106394,4697.607424262186,0.7892706123459201,116077937.9508167,19502.886659517386,141254914.7417689,4706.169047035039,0.7907090972252021,117359018.71438177,19718.128016958486,142137673.5839389,SMS-EMOA,MMF1e,
238,2,42614,5957.655011678759,1.0009780712895502,3.4973873210456397,4683.955670085501,0.7869769067623122,116297864.54379246,19539.837724396202,141492825.940533,4706.12566258022,0.7907018079666225,117329691.04989047,19713.200516292472,142143505.32686093,SMS-EMOA,MMF1e,
239,3,52417,5957.631513827583,1.0009741232875755,2.502806364311899,4693.0496704099105,0.7885048392940197,116184414.57293743,19520.776376803617,141298336.39700055,4706.328514236885,0.7907358901784405,117362053.3316911,19718.637879542915,142163009.61232805,SMS-EMOA,MMF1e,
240,4,45892,5957.631677868487,1.0009741508489813,2.5143763883740613,4692.922274793972,0.7884834348626314,116293705.72343452,19539.138978333773,141361247.84567758,4705.9424832341365,0.7906710310068652,117352754.32413016,19717.075502628675,142154274.55983496,SMS-EMOA,MMF1e,
241,0,2733,8.999999999999508,1.0957123509909263,1.4999900360882514,1.7999999999999017,0.2191424701981853,44808.81543657098,5455.285834125154,224044.07718285487,1.6428951848309317,0.20001561615587457,40465.97134380357,4926.562732916987,202329.85671901784,omnioptimizer,DTLZ6,
242,1,43568,9.0,1.0957123509909863,1.499989971520913,1.8,0.21914247019819727,44815.27820452276,5456.0726490880825,224076.3910226138,1.6358469572378591,0.19915752393072733,40430.13987391065,4922.200401348562,202150.69936955327,omnioptimizer,DTLZ6,
243,2,42614,8.999999999999966,1.0957123509909823,1.499988193481187,1.7999999999999932,0.21914247019819644,44790.11461050192,5453.009086780977,223950.5730525096,1.6428937300633244,0.200015439044004,40450.89810396862,4924.72762902181,202254.4905198431,omnioptimizer,DTLZ6,
244,3,52417,8.999999999936948,1.09571235098331,1.513999778883599,1.7999999999873897,0.21914247019666203,44798.9452389958,5454.084178859616,223994.726194979,1.6425428544514513,0.19997272140604946,40359.688232666806,4913.623208742066,201798.44116333404,omnioptimizer,DTLZ6,
245,4,45892,8.999999999948182,1.0957123509846778,1.5040317181254217,1.7999999999782148,0.219142470195545,44776.54139872069,5451.356605026386,223882.70699360344,1.6428942412631717,0.20001550128044696,40354.26264226598,4912.962665807221,201771.3132113299,omnioptimizer,DTLZ6,
246,0,2733,4289470.655146698,0.9682616353574444,1.0035398234738673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB1,
247,1,43568,4121168.7717914493,0.9302708738130651,1.0144300626523421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB1,
248,2,42614,3490606.621374341,0.7879341642181849,1.0899190999553325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB1,
249,3,52417,4140682.9713957724,0.9346758114710259,1.0004857202566484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB1,
250,4,45892,2285579.4229513374,0.5159235364277136,1.0104630168217028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB1,
251,0,2733,45.662062906068584,0.9999210030249066,1.499952001031788,9.132412581213718,0.19998420060498134,238252.22509319097,5217.315835646085,1133950.3508705734,26.946428280601946,0.5900806463717007,671876.5913435374,14712.947080538022,1137767.6968158416,SMS-EMOA,ZDT4,
252,1,43568,45.662038484847855,0.9999204682419824,1.4999643978252777,9.13240769696957,0.19998409364839648,252041.70360841512,5519.281807190066,1133460.5525058813,26.834103684210064,0.5876209300132965,668997.8823429121,14649.908281847665,1137617.7976822676,SMS-EMOA,ZDT4,
253,2,42614,45.66205893466297,0.9999209160579229,1.4999973584974502,9.132411786932595,0.1999841832115846,234623.7592064493,5137.85864475272,1134296.1924354448,26.895419133230774,0.5889636333732352,670851.5213595093,14690.499802833801,1138802.0382253092,SMS-EMOA,ZDT4,
254,3,52417,45.66201750250072,0.9999200087645024,1.499987655142279,9.132403500500143,0.19998400175290046,232135.41216108578,5083.368104572957,1134426.4873658973,26.664464029037532,0.5839061119924407,665008.5671990474,14562.549110006448,1138800.1470044178,SMS-EMOA,ZDT4,
255,4,45892,45.662107176091666,0.9999219724626207,1.4999860852355027,9.132421435218333,0.19998439449252414,238009.07889895284,5211.991350264766,1132298.5044232386,26.810495514889006,0.5871039515229542,668364.4506780936,14636.037212839328,1136956.5999722383,SMS-EMOA,ZDT4,
256,0,2733,8.183204407407098,0.9962709044310926,1.4999882510316256,1.6366408814814197,0.19925418088621852,40217.91402662029,4896.362792229053,201089.57013310146,1.6376876307669264,0.19938161823294304,40237.68962438138,4898.770388530727,201188.4481219069,NSGA-II,DTLZ6,
257,1,43568,8.20894448401949,0.9994046510821649,1.5000040929348182,1.641788896803898,0.199880930216433,40368.15005175349,4914.653399818191,201840.75025876745,1.6429029361959717,0.2000165598521425,40385.99069536258,4916.825423546204,201929.9534768129,NSGA-II,DTLZ6,
258,2,42614,8.208685209212923,0.9993730854590699,1.4999862373487565,1.6417370418425847,0.19987461709181398,40318.5232466989,4908.611543902798,201592.61623349445,1.6429002003293554,0.2000162267718267,40336.689578341604,4910.823218786478,201683.44789170803,NSGA-II,DTLZ6,
259,3,52417,8.208906144232646,0.9993999833735006,1.5000706499926688,1.6417812288465292,0.19987999667470013,40309.31023523882,4907.489898297617,201546.55117619413,1.6429042457331082,0.20001671928281078,40326.67666378455,4909.604188325413,201633.38331892277,NSGA-II,DTLZ6,
260,4,45892,8.209281012769308,0.9994456220496805,1.4999899536469326,1.6418562025538617,0.1998891244099361,40303.29172497798,4906.7571698501315,201516.4586248899,1.642905033609485,0.20001681520346382,40322.011334430485,4909.0362039926695,201610.05667215242,NSGA-II,DTLZ6,
261,0,2733,55.0530025516136,0.9996639285498612,1.500206392079003,11.010600510322721,0.19993278570997225,298089.0558346678,5412.763388046469,1368166.3030741566,21.617295668333377,0.392531373600742,538383.9629115111,9776.088541724583,1369730.7942092468,NSGA-II,MMF10,
262,1,43568,55.05046647992673,0.9996178780300334,1.6010896232791827,11.01009257063631,0.19992356243496726,344374.9087759078,6253.231581296084,1340524.7315390545,21.625579842945573,0.39268179937506476,536004.7826933715,9732.88688998245,1357179.090622293,NSGA-II,MMF10,
263,2,42614,55.05313083719551,0.9996662579862742,1.6095301181380586,15.650430548038209,0.2841837894396565,394818.28125637234,7169.192883422141,1327642.4879675992,21.626353330225633,0.39269584451878503,536642.6854523121,9744.470061625769,1360110.6172104038,NSGA-II,MMF10,
264,3,52417,55.04487090972324,0.9995162724965866,1.5226979503024975,11.008974178152162,0.1999032544304526,301669.05957398657,5477.769844304969,1366004.4919204905,21.619780506752633,0.39257649381618664,538094.1928079101,9770.82683561018,1368088.4504092764,NSGA-II,MMF10,
265,4,45892,52.98762076318853,0.9621602942905554,1.5022216100670487,10.597524152637707,0.1924320588581111,265827.9553189801,4826.959581058487,7556.845484822226,20.66152650647772,0.3751763173668576,513550.5188601024,9325.157673483922,1244479.3573334045,NSGA-II,MMF10,
266,0,2733,7.327845280933745,1.0003191461920717,3.1281041712505586,2.847246368840249,0.38867565395892617,70225.9253109757,9586.493021407252,172559.56870764904,2.9305667082418707,0.4000496564897279,72923.3086679253,9954.710978136914,181915.7298239664,SMS-EMOA,MMF4,
267,1,43568,7.327998137188483,1.0003400124948343,2.679743132611173,2.8650622272048953,0.3911076845961411,70407.23691436255,9611.243744347126,181221.22815656778,2.9277074325013412,0.3996593387144692,72883.16918402103,9949.231564649272,182473.71389913652,SMS-EMOA,MMF4,
268,2,42614,7.325638213208956,1.0000178608868546,2.855305447049257,2.872367244764708,0.3921048875457398,71577.11404770298,9770.942871485848,181052.6029045944,2.9302945634278514,0.4000125061873452,72870.35832714314,9947.482763341004,182209.70755490143,SMS-EMOA,MMF4,
269,3,52417,7.3280046516913195,1.0003409017851599,3.125595183671901,2.7938032074410417,0.38138016455772966,71638.50515905551,9779.323330097839,180565.58024254622,2.93127133107265,0.4001458440703127,73040.26414837099,9970.676490761249,182479.36683621202,SMS-EMOA,MMF4,
270,4,45892,7.3266211649566415,1.0001520429574766,2.802074126505979,2.794099860943313,0.38142066052437884,69602.96902468281,9501.453684940792,181538.64830504742,2.922366031956628,0.39893018778025663,72614.00842656138,9912.488613786078,182549.36381480523,SMS-EMOA,MMF4,
271,0,2733,52.620741252452454,0.9283829883036696,1.5242057604050372,17.71468891734577,0.3125386576189456,251769.80422480142,4441.951930883477,421777.00651994575,32.85534997405058,0.579663974027549,728159.1391857564,12846.845968107566,1173820.2355002027,MOLE,MMF11,
272,1,43568,55.23544265770307,0.9745139291903153,1.3372341094297227,11.047088531540613,0.19490278583806306,289133.4860641786,5101.155997083359,964763.607486452,43.10277277426012,0.7604583295465582,1002759.532628883,17691.595923852663,1320507.9590017628,MOLE,MMF11,
273,2,42614,41.7953214254795,0.7373910834122016,1.049144879317812,8.3590642850959,0.14747821668244032,258376.6602678374,4558.516095707742,388000.35189982253,43.117813199846324,0.7607236864176081,659856.5422653542,11641.789415717993,947293.5430114834,MOLE,MMF11,
274,3,52417,55.27025307352011,0.9751280862145442,1.3733819682283974,11.054050614704021,0.19502561724290882,274747.0327369312,4847.337099569848,754602.4362331083,40.85792217008727,0.7208526329601356,761689.4980699806,13438.419063410165,1215752.2281683579,MOLE,MMF11,
275,4,45892,54.440893907108105,0.9604957773005238,1.252242307705302,10.88817878142162,0.19209915546010475,284679.2015878321,5022.569458116418,702287.7883900264,53.36373396441191,0.9414915416573267,891508.8667429312,15728.810467249854,1382360.5673343213,MOLE,MMF11,
276,0,2733,1179032.444238649,0.9060607107310337,1.0559625922527394,0.0,0.0,250996919.55181563,192.88565673633508,0.0,251169.46778745987,0.19301825629098443,338993888.3629328,260.5094074590413,0.0,MOLE,BiObjBBOB2,
277,1,43568,1170472.4984859622,0.8994825791703651,1.0004538947037638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB2,
278,2,42614,1102872.3866268753,0.8475333680219872,1.000528357477191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MOLE,BiObjBBOB2,
