,run,seed,HV,HVN,SP,ABSEHVMEAN,ABSEHVMEANNORM,ABSEHVAUCMEAN,ABSEHVAUCMEANNORM,ABSEHVAUCB1,ABSECUMHVMEAN,ABSECUMHVMEANNORM,ABSECUMHVAUCMEAN,ABSECUMHVAUCMEANNORM,ABSECUMHVAUCB1,ABSEJFHVMEAN,ABSEJFHVAUCMEAN,ABSEJFHVAUCB1,ABSEJFCUMHVMEAN,ABSEJFCUMHVAUCMEAN,ABSEJFCUMHVAUCB1,solver,instance,configuration
760,0.0,2733.0,0.0,0.0,4.567443083873684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,BiObjBBOB4,
761,1.0,43568.0,0.0,0.0,5.1866843890700585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,BiObjBBOB4,
762,2.0,42614.0,0.0,0.0,4.350711686299039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,BiObjBBOB4,
763,3.0,52417.0,0.0,0.0,4.571155469788713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,BiObjBBOB4,
764,4.0,45892.0,0.0,0.0,4.556167136207663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,BiObjBBOB4,
765,0.0,2733.0,5.333263267787447,0.9964834319059195,1.5065866267364352,1.3333158169468617,0.24912085797647987,27441.66434111636,5127.285582357968,100727.20243279292,2.416949609249368,0.4515903529299518,47277.179958305074,8833.414772571314,103308.30100776847,1.3333158169468617,25181.80060819823,100727.20243279292,1.3408267699274559,25827.07525194212,103308.30100776847,NSGA-II_HVN,MMF10,-mutPolynomial_eta '1' -mutPolynomial_p '0.8246972320549094' -mutator 'mutPolynomial' -recSBX_eta '9.226836535937851' -recSBX_p '0.9221511369366933' -recombinator 'recSBX'
766,1.0,43568.0,5.329243640520458,0.9957323922941709,1.5062079880712615,1.3323109101301145,0.24893309807354272,27831.225426580357,5200.072382463039,98458.04815779901,2.417578432597073,0.451707844232391,46959.77742865022,8774.110300587634,101992.34923077628,1.3323109101301145,24614.512039449754,98458.04815779901,1.3408498870386631,25498.08730769407,101992.34923077628,NSGA-II_HVN,MMF10,-mutPolynomial_eta '1' -mutPolynomial_p '0.8246972320549094' -mutator 'mutPolynomial' -recSBX_eta '9.226836535937851' -recSBX_p '0.9221511369366933' -recombinator 'recSBX'
767,2.0,42614.0,5.324120932618107,0.9947752496790635,1.6362665962473528,1.3310302331545267,0.24869381241976588,27855.679171954693,5204.641396008788,103431.7718258827,2.40711332615762,0.44975251132335703,47396.59112335007,8855.72592459537,104543.80830942238,1.3310302331545267,25857.942956470673,103431.7718258827,1.3408316186217903,26135.952077355596,104543.80830942238,NSGA-II_HVN,MMF10,-mutPolynomial_eta '1' -mutPolynomial_p '0.8246972320549094' -mutator 'mutPolynomial' -recSBX_eta '9.226836535937851' -recSBX_p '0.9221511369366933' -recombinator 'recSBX'
768,3.0,52417.0,5.330587831574417,0.9959835451151232,1.5905549465991409,1.3326469578936042,0.2489958862787808,27622.38615881108,5161.052206669283,103635.75810646708,2.411683930216923,0.45060649714595963,47540.28684398133,8882.574478221008,104764.13519199508,1.3326469578936042,25908.93952661677,103635.75810646708,1.3408741227388414,26191.03379799877,104764.13519199508,NSGA-II_HVN,MMF10,-mutPolynomial_eta '1' -mutPolynomial_p '0.8246972320549094' -mutator 'mutPolynomial' -recSBX_eta '9.226836535937851' -recSBX_p '0.9221511369366933' -recombinator 'recSBX'
769,4.0,45892.0,5.329328337042858,0.995748217254814,1.7802867484073652,1.3323320842607145,0.2489370543137035,27706.110297244664,5176.69548407949,99980.35451303888,2.4159393133855285,0.4514015861207602,47114.11105322533,8802.946473143369,102716.9383322198,1.3323320842607145,24995.08862825972,99980.35451303888,1.340763629896683,25679.23458305495,102716.9383322198,NSGA-II_HVN,MMF10,-mutPolynomial_eta '1' -mutPolynomial_p '0.8246972320549094' -mutator 'mutPolynomial' -recSBX_eta '9.226836535937851' -recSBX_p '0.9221511369366933' -recombinator 'recSBX'
770,0.0,2733.0,0.0,0.0,3.05944182292842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,MMF1,
771,1.0,43568.0,0.0,0.0,3.1465715327371715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,MMF1,
772,2.0,42614.0,0.0,0.0,3.118707441206054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,MMF1,
773,3.0,52417.0,0.0,0.0,2.6449228305654744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,MMF1,
774,4.0,45892.0,0.0,0.0,2.9248590396240695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,omnioptimizer_HVN,MMF1,
775,0.0,2733.0,144.15934747403853,0.10817829584229775,3.116668841886842,0.0,0.0,1027599.014556456,771.1182948019468,126213.17259716842,685.3883180049905,0.5143207258575532,12382416.48519914,9291.861660373066,2803351.5704193222,71.78814700018674,2116879.9508494874,5544651.357240686,943.8693891922429,17295143.185311202,23935395.27286371,MOLE_ABSECUMHVAUCMEANNORM,BiObjBBOB2,-descent_armijo_factor '1.0E-4' -descent_direction_min '1.0E-8' -descent_history_size '100' -descent_max_iter '265557742' -descent_scale_factor '2.0' -descent_step_max '11.239597068287875' -descent_step_min '1.0E-6' -epsilon_gradient '0.37314151232259124' -explore_angle_max '45' -explore_scale_factor '2.353359933285347' -explore_step_max '0.1' -explore_step_min '0.04259671859872442' -max_local_sets '1000' -refine_after_nstarts '100' -refine_hv_target '2.0E-5'
776,1.0,43568.0,0.0,0.0,1.863374555474948,0.0,0.0,629839.5318828239,472.63648460579213,449618.14854589733,673.4555395810997,0.5053662760963767,11519853.896617483,8644.587983535088,3560672.938207141,0.0,1897025.345055769,4213312.077310633,926.2284756718844,14876173.900787627,22190180.72619885,MOLE_ABSECUMHVAUCMEANNORM,BiObjBBOB2,-descent_armijo_factor '1.0E-4' -descent_direction_min '1.0E-8' -descent_history_size '100' -descent_max_iter '265557742' -descent_scale_factor '2.0' -descent_step_max '11.239597068287875' -descent_step_min '1.0E-6' -epsilon_gradient '0.37314151232259124' -explore_angle_max '45' -explore_scale_factor '2.353359933285347' -explore_step_max '0.1' -explore_step_min '0.04259671859872442' -max_local_sets '1000' -refine_after_nstarts '100' -refine_hv_target '2.0E-5'
777,2.0,42614.0,0.0,0.0,1.7589865126529043,0.0,0.0,1032600.483323246,774.871435873824,128352.21262665918,678.5022594464886,0.5091533739446765,10927742.353325028,8200.262875075048,3048666.4593959106,0.0,2281366.858880507,6450403.784898522,906.2253118064876,15263500.30647807,22833839.589582153,MOLE_ABSECUMHVAUCMEANNORM,BiObjBBOB2,-descent_armijo_factor '1.0E-4' -descent_direction_min '1.0E-8' -descent_history_size '100' -descent_max_iter '265557742' -descent_scale_factor '2.0' -descent_step_max '11.239597068287875' -descent_step_min '1.0E-6' -epsilon_gradient '0.37314151232259124' -explore_angle_max '45' -explore_scale_factor '2.353359933285347' -explore_step_max '0.1' -explore_step_min '0.04259671859872442' -max_local_sets '1000' -refine_after_nstarts '100' -refine_hv_target '2.0E-5'
778,3.0,52417.0,680.9270807917177,0.5109729787462046,4.974003027022636,109.12032320145083,0.0818847394395951,981212.0538963043,736.3091586519472,190660.74661340663,680.6629780785738,0.5107747940156558,11549425.165803114,8666.778493983753,3794310.2235454996,382.19576955407814,1983271.497208294,5393659.055202807,938.3972415241998,14551692.532012496,22876828.77001869,MOLE_ABSECUMHVAUCMEANNORM,BiObjBBOB2,-descent_armijo_factor '1.0E-4' -descent_direction_min '1.0E-8' -descent_history_size '100' -descent_max_iter '265557742' -descent_scale_factor '2.0' -descent_step_max '11.239597068287875' -descent_step_min '1.0E-6' -epsilon_gradient '0.37314151232259124' -explore_angle_max '45' -explore_scale_factor '2.353359933285347' -explore_step_max '0.1' -explore_step_min '0.04259671859872442' -max_local_sets '1000' -refine_after_nstarts '100' -refine_hv_target '2.0E-5'
779,4.0,45892.0,638.5030962963209,0.4791376907404888,5.623869702532984,88.13972259149746,0.06614073352182853,790633.2149420793,593.2973152792198,96761.338059185,651.9482946487611,0.4892270721820258,11478810.149379214,8613.788436304772,3106179.136346039,88.13972259149746,2488890.1573639577,6611593.701859432,919.8131940091348,16380464.910345951,23680351.15211032,MOLE_ABSECUMHVAUCMEANNORM,BiObjBBOB2,-descent_armijo_factor '1.0E-4' -descent_direction_min '1.0E-8' -descent_history_size '100' -descent_max_iter '265557742' -descent_scale_factor '2.0' -descent_step_max '11.239597068287875' -descent_step_min '1.0E-6' -epsilon_gradient '0.37314151232259124' -explore_angle_max '45' -explore_scale_factor '2.353359933285347' -explore_step_max '0.1' -explore_step_min '0.04259671859872442' -max_local_sets '1000' -refine_after_nstarts '100' -refine_hv_target '2.0E-5'
780,0.0,2733.0,128.77573269122877,1.0000059841895075,1.4253494818541699,116.67002057284856,0.9059992617406264,2314706.5230674385,17974.81813021428,2254781.687482836,116.89463533672252,0.9077435042567986,2319182.383589338,18009.575356694437,2254786.9328390504,32.19393317280719,638682.8654403794,2554731.4617615175,32.19418672202067,638686.9930179938,2554747.972071975,SMS-EMOA_ABSEHVAUCMEANNORM,ZDT3,-mutator 'mutUniform' -recSBX_eta '1.8473156357382425' -recSBX_p '0.8283895949920623' -recombinator 'recSBX'
781,1.0,43568.0,128.7757194871868,1.0000058816537214,1.4254031760513313,116.66932656940796,0.9059938724675145,2310362.109271124,17941.081651272812,2254225.9022987545,116.92091387178498,0.9079475698192225,2318127.550820488,18001.38406894849,2254230.472032252,32.1939298717967,638878.0305298539,2555512.1221194156,32.1941746653269,638881.8919428833,2555527.567771533,SMS-EMOA_ABSEHVAUCMEANNORM,ZDT3,-mutator 'mutUniform' -recSBX_eta '1.8473156357382425' -recSBX_p '0.8283895949920623' -recombinator 'recSBX'
782,2.0,42614.0,128.77586420512182,1.000007005458634,1.42535486077324,116.66994448389548,0.9059986708730241,2314388.764258763,17972.350579041682,2254657.630399874,116.76987547862565,0.9067746834853987,2316450.6582177537,17988.362185069185,2254661.959065928,32.193966051280455,638286.6640174335,2553146.656069734,32.19420533869677,638290.4262458824,2553161.7049835296,SMS-EMOA_ABSEHVAUCMEANNORM,ZDT3,-mutator 'mutUniform' -recSBX_eta '1.8473156357382425' -recSBX_p '0.8283895949920623' -recombinator 'recSBX'
783,3.0,52417.0,128.77555169808153,1.0000045786899887,1.699468563476323,116.66914607235708,0.9059924708204244,2314400.125046361,17972.438801064152,2254575.701311707,116.91142970548972,0.9078739206707992,2319135.7816264313,18009.213469863684,2254607.2052998208,32.193867345705954,638642.0667550323,2554568.267020129,32.194144120332005,638652.9402379522,2554611.7609518087,SMS-EMOA_ABSEHVAUCMEANNORM,ZDT3,-mutator 'mutUniform' -recSBX_eta '1.8473156357382425' -recSBX_p '0.8283895949920623' -recombinator 'recSBX'
784,4.0,45892.0,128.77586160456406,1.0000069852640425,1.4252773771000067,116.67076826725082,0.9060050679500805,2314493.918988055,17973.167156484968,2253600.631675326,116.89411782546547,0.9077394855310409,2318851.650098153,18007.007050823097,2253605.5765498234,32.193965401141014,638415.0337223533,2553660.134889413,32.19422717963658,638419.5154699386,2553678.0618797545,SMS-EMOA_ABSEHVAUCMEANNORM,ZDT3,-mutator 'mutUniform' -recSBX_eta '1.8473156357382425' -recSBX_p '0.8283895949920623' -recombinator 'recSBX'
785,0.0,2733.0,0.6579594587323325,0.9898233697544998,2.8120035240773986,0.3084253630925984,0.46399003489098845,6129.248365912393,9220.740261563376,12939.795426369592,0.3324008308487319,0.500058333584557,6539.860221620283,9838.457972409868,13125.499507392156,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSECUMHVAUCMEANNORM,MMF1z,-mutPolynomial_eta '10' -mutPolynomial_p '0.2' -mutator 'mutPolynomial' -recSBX_eta '5.0' -recSBX_p '1.0' -recombinator 'recSBX'
786,1.0,43568.0,0.6579682162335146,0.9898365443949972,2.7476760142048557,0.30576073085059025,0.459981406046253,6097.863698737134,9173.525685331142,12874.697418310634,0.33027589351778797,0.4968616128724869,6495.634633622592,9771.925726448104,13126.279186607007,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSECUMHVAUCMEANNORM,MMF1z,-mutPolynomial_eta '10' -mutPolynomial_p '0.2' -mutator 'mutPolynomial' -recSBX_eta '5.0' -recSBX_p '1.0' -recombinator 'recSBX'
787,2.0,42614.0,0.6578303452551877,0.9896291335666434,2.9198670869256396,0.31450078072577037,0.47312979308508507,6206.186784959698,9336.485151608296,12869.498205970174,0.3334301132970187,0.5016067691422057,6535.696928525708,9832.194782869152,13148.79375472913,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSECUMHVAUCMEANNORM,MMF1z,-mutPolynomial_eta '10' -mutPolynomial_p '0.2' -mutator 'mutPolynomial' -recSBX_eta '5.0' -recSBX_p '1.0' -recombinator 'recSBX'
788,3.0,52417.0,0.6579189393832117,0.9897624131132435,2.874152855198296,0.3063947295428996,0.46093518323375726,6180.274363609396,9297.502931839206,12869.508534554203,0.3322578407479164,0.49984322163266953,6561.54355604324,9871.078023480182,13149.864630864191,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSECUMHVAUCMEANNORM,MMF1z,-mutPolynomial_eta '10' -mutPolynomial_p '0.2' -mutator 'mutPolynomial' -recSBX_eta '5.0' -recSBX_p '1.0' -recombinator 'recSBX'
789,4.0,45892.0,0.6575840733409912,0.9892586461562861,2.247506965640885,0.21980607186702944,0.33067263318488616,4995.654383654911,7515.380150754494,13030.028848907605,0.33175239701616455,0.4990828404098692,6566.814163316317,9879.007038227901,13181.433080280001,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSECUMHVAUCMEANNORM,MMF1z,-mutPolynomial_eta '10' -mutPolynomial_p '0.2' -mutator 'mutPolynomial' -recSBX_eta '5.0' -recSBX_p '1.0' -recombinator 'recSBX'
790,0.0,2733.0,8317.640742693326,8.574240728599564,14.764253268044834,3923.846352190206,4.044897374928202,75625393.77460544,77958.44416437665,26718788.29207092,7887.675539153301,8.131011058778586,149480086.3013381,154091.5607836763,145587419.70366916,5908.515393911159,109793052.04958495,152783067.95601577,8099.556280542578,160386852.99872872,160145083.05348495,omnioptimizer_HVN,BiObjBBOB1,-delta '0.6014795236291589' -eta_cross '7.983507478481397' -eta_mut '49.252596861324335' -init 'random' -mate 'normal' -p_cross '0.8207373629835553' -p_mut '0.8121717669093411' -space_niching 'both'
791,1.0,43568.0,8341.582077754289,8.598920656060615,13.436466325548967,5877.485928062004,6.058806912336262,73209929.7991929,75468.46290200479,29838605.026680898,7887.142139445125,8.130461203640099,150584726.29995617,155230.27902837945,147671554.20505476,7901.363189756921,111356015.90953791,157495615.11629117,8097.266442089347,159736062.01282883,160026291.38722494,omnioptimizer_HVN,BiObjBBOB1,-delta '0.6014795236291589' -eta_cross '7.983507478481397' -eta_mut '49.252596861324335' -init 'random' -mate 'normal' -p_cross '0.8207373629835553' -p_mut '0.8121717669093411' -space_niching 'both'
792,2.0,42614.0,8318.017597394026,8.574629209302623,13.872076409439495,5876.875468806861,6.058177620356659,75777079.91147482,78114.80983259235,14929971.219889821,7885.149855541054,8.128407457593394,151897230.7934796,156583.27440687356,153893226.42091358,3939.363580100692,108158364.64923017,157053620.79095873,8093.432014765177,158529231.35834083,159254925.1635251,omnioptimizer_HVN,BiObjBBOB1,-delta '0.6014795236291589' -eta_cross '7.983507478481397' -eta_mut '49.252596861324335' -init 'random' -mate 'normal' -p_cross '0.8207373629835553' -p_mut '0.8121717669093411' -space_niching 'both'
793,3.0,52417.0,8320.387952396917,8.5770726899765,15.579734059576845,5891.024237647963,6.0727628800246105,76540611.31102897,78901.89624641382,19235579.622928776,7883.303439514987,8.126504079462215,155074325.19094005,159858.38246022887,155662145.34592485,3989.25664856869,102414884.34206387,159693649.9369081,8091.15145873349,160615056.0272761,161272140.58699968,omnioptimizer_HVN,BiObjBBOB1,-delta '0.6014795236291589' -eta_cross '7.983507478481397' -eta_mut '49.252596861324335' -init 'random' -mate 'normal' -p_cross '0.8207373629835553' -p_mut '0.8121717669093411' -space_niching 'both'
794,4.0,45892.0,8331.002593297657,8.588014793530387,16.14177221570541,3923.093330406751,4.044121122353109,74812076.62420231,77120.03610468964,29043481.619137317,7887.478952045985,8.130808406940835,152260661.5873322,156957.91707431694,153269890.6567032,3939.836944496794,107883693.88723445,158741888.64065903,8094.106794259783,160645247.59264973,161330847.69437164,omnioptimizer_HVN,BiObjBBOB1,-delta '0.6014795236291589' -eta_cross '7.983507478481397' -eta_mut '49.252596861324335' -init 'random' -mate 'normal' -p_cross '0.8207373629835553' -p_mut '0.8121717669093411' -space_niching 'both'
795,0.0,2733.0,0.8374715163368897,0.9791452948444109,1.4999112578845502,0.2093678790842224,0.24478632371110273,5242.161284627358,6128.969710049965,16566.948954373052,0.42396321564057776,0.49568442589823813,8386.551689367785,9805.291841484686,16937.303486916928,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSEHVAUCMEANNORM,MMF14,-mutator 'mutUniform' -recSBX_eta '9.904616143969392' -recSBX_p '0.7477304926036958' -recombinator 'recSBX'
796,1.0,43568.0,0.8375902558273621,0.9792841213133002,1.6670967364334537,0.3128329260641142,0.36575439480961175,6914.01794183468,8083.651806844218,16337.62926201664,0.42773324172222227,0.5000922215393713,8434.388765725947,9861.221443054998,16891.43501574391,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSEHVAUCMEANNORM,MMF14,-mutator 'mutUniform' -recSBX_eta '9.904616143969392' -recSBX_p '0.7477304926036958' -recombinator 'recSBX'
797,2.0,42614.0,0.8384041786415202,0.9802357342079515,1.5964407772275844,0.2672681663625608,0.3124815142373426,4848.234095727343,5668.402459703536,2801.9960120219394,0.41931143502234375,0.49024571065104394,8280.819189209129,9681.672735613103,16174.068062129307,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSEHVAUCMEANNORM,MMF14,-mutator 'mutUniform' -recSBX_eta '9.904616143969392' -recSBX_p '0.7477304926036958' -recombinator 'recSBX'
798,3.0,52417.0,0.8379308502396993,0.9796823335626539,1.591935073483648,0.28523092416517953,0.33348300436777073,5619.318248041005,6569.929741454452,16590.5616477298,0.42369388894251936,0.4953695376136391,8360.64150337603,9774.998468865473,16963.902168830584,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSEHVAUCMEANNORM,MMF14,-mutator 'mutUniform' -recSBX_eta '9.904616143969392' -recSBX_p '0.7477304926036958' -recombinator 'recSBX'
799,4.0,45892.0,0.8374433634458509,0.9791123793717541,1.5888724485635226,0.28708604125550286,0.3356519487855112,5810.9251048808455,6793.950437889918,16514.239610361037,0.4260082785045167,0.4980754489262755,8402.850598691353,9824.348012427756,16916.291008293952,0.0,0.0,0.0,0.0,0.0,0.0,NSGA-II_ABSEHVAUCMEANNORM,MMF14,-mutator 'mutUniform' -recSBX_eta '9.904616143969392' -recSBX_p '0.7477304926036958' -recombinator 'recSBX'
800,0.0,2733.0,6.285263013314634,0.8331924717422783,1.4347611151110828,2.705074927029705,0.35859248211656625,38924.609905387566,5159.95780446592,68782.41086582109,6.249858058733335,0.8284990895310606,109700.99516287142,14542.278201996549,147527.27260110696,2.705074927029705,38223.62329720146,68782.41086582109,4.988763661575005,96742.27404550348,147527.27260110696,MOLE_ABSECUMHVMEANNORM,MMF11,-descent_armijo_factor '0.04260888434232632' -descent_direction_min '0.7674785987525028' -descent_history_size '940546011' -descent_max_iter '367481469' -descent_scale_factor '1.1136061729731153' -descent_step_max '14.513131819530162' -descent_step_min '0.003644614428390318' -epsilon_gradient '0.013148830990030946' -explore_angle_max '89' -explore_scale_factor '2.4457677462908354' -explore_step_max '61.622152589357896' -explore_step_min '2.633682723530794' -max_local_sets '492992881' -refine_after_nstarts '82' -refine_hv_target '0.07386495806450462'
801,1.0,43568.0,5.672660302838543,0.7519841013914539,1.6045017860897333,1.790319796766605,0.23732992136003533,39041.783055414635,5175.490612923748,77200.74621217941,6.281763919081592,0.8327286217861648,120323.46252482572,15950.422907883869,148113.90182983933,1.790319796766605,38208.05877948793,77200.74621217941,4.989745521294668,95641.28029060054,148113.90182983933,MOLE_ABSECUMHVMEANNORM,MMF11,-descent_armijo_factor '0.04260888434232632' -descent_direction_min '0.7674785987525028' -descent_history_size '940546011' -descent_max_iter '367481469' -descent_scale_factor '1.1136061729731153' -descent_step_max '14.513131819530162' -descent_step_min '0.003644614428390318' -epsilon_gradient '0.013148830990030946' -explore_angle_max '89' -explore_scale_factor '2.4457677462908354' -explore_step_max '61.622152589357896' -explore_step_min '2.633682723530794' -max_local_sets '492992881' -refine_after_nstarts '82' -refine_hv_target '0.07386495806450462'
802,2.0,42614.0,5.405927354059521,0.7166252175360752,1.5843492262364505,2.093809955404723,0.2775614462603429,37786.70921714747,5009.114429252571,68322.16726699252,6.28168048399252,0.8327175613917237,118289.24434035813,15680.761117503866,147322.24773480775,2.093809955404723,36948.57952839909,68322.16726699252,4.986448623926244,95372.57639468467,147322.24773480775,MOLE_ABSECUMHVMEANNORM,MMF11,-descent_armijo_factor '0.04260888434232632' -descent_direction_min '0.7674785987525028' -descent_history_size '940546011' -descent_max_iter '367481469' -descent_scale_factor '1.1136061729731153' -descent_step_max '14.513131819530162' -descent_step_min '0.003644614428390318' -epsilon_gradient '0.013148830990030946' -explore_angle_max '89' -explore_scale_factor '2.4457677462908354' -explore_step_max '61.622152589357896' -explore_step_min '2.633682723530794' -max_local_sets '492992881' -refine_after_nstarts '82' -refine_hv_target '0.07386495806450462'
803,3.0,52417.0,5.730403942111641,0.7596387636436823,1.4958691154698016,3.0546560194933394,0.40493395325104725,39002.56528004997,5170.291792266107,69533.94793281998,6.250089077362191,0.8285297140223488,112545.36973031664,14919.336643527184,147493.01471262093,3.0546560194933394,38550.03895670875,69533.94793281998,4.991257076813202,95073.2112378292,147493.01471262093,MOLE_ABSECUMHVMEANNORM,MMF11,-descent_armijo_factor '0.04260888434232632' -descent_direction_min '0.7674785987525028' -descent_history_size '940546011' -descent_max_iter '367481469' -descent_scale_factor '1.1136061729731153' -descent_step_max '14.513131819530162' -descent_step_min '0.003644614428390318' -epsilon_gradient '0.013148830990030946' -explore_angle_max '89' -explore_scale_factor '2.4457677462908354' -explore_step_max '61.622152589357896' -explore_step_min '2.633682723530794' -max_local_sets '492992881' -refine_after_nstarts '82' -refine_hv_target '0.07386495806450462'
804,4.0,45892.0,6.448567305709253,0.8548405565938048,1.4553356277183496,2.813806146618731,0.3730062040901765,38317.84282410884,5079.523021840037,77131.75457152781,6.052180818921476,0.8022944282945891,111090.21997162701,14726.437822645796,146188.67621851742,2.813806146618731,37973.32666895311,77131.75457152781,4.9731816859537235,94264.9643474534,146188.67621851742,MOLE_ABSECUMHVMEANNORM,MMF11,-descent_armijo_factor '0.04260888434232632' -descent_direction_min '0.7674785987525028' -descent_history_size '940546011' -descent_max_iter '367481469' -descent_scale_factor '1.1136061729731153' -descent_step_max '14.513131819530162' -descent_step_min '0.003644614428390318' -epsilon_gradient '0.013148830990030946' -explore_angle_max '89' -explore_scale_factor '2.4457677462908354' -explore_step_max '61.622152589357896' -explore_step_min '2.633682723530794' -max_local_sets '492992881' -refine_after_nstarts '82' -refine_hv_target '0.07386495806450462'
805,0.0,2733.0,120.87242918020974,1.000409661699257,1.4998715012377777,30.218107295052434,0.25010241542481426,675534.5044484357,5591.111634348493,2396194.7836811664,118.86554300392822,0.9837995188048061,2353126.1597830122,19475.823903021443,2396207.538995436,30.218107295052434,676297.3319535593,2396194.7836811664,119.02468499913918,2356430.6438349504,2396207.538995436,SMS-EMOA_ABSECUMHVAUCMEANNORM,DTLZ1,-mutator 'mutUniform' -recSBX_eta '4.011283879370932' -recSBX_p '0.7254541224997993' -recombinator 'recSBX'
806,1.0,43568.0,120.87301422754848,1.0004145038871257,1.4999271476956009,30.21825355688712,0.25010362597178143,736989.7424974781,6099.750488744545,2393712.7737962944,119.37417263383827,0.9880092298153286,2365429.613299727,19577.654352313053,2393750.4772956953,30.21825355688712,736995.3820929407,2393712.7737962944,119.38664847284416,2365674.358364018,2393750.4772956953,SMS-EMOA_ABSECUMHVAUCMEANNORM,DTLZ1,-mutator 'mutUniform' -recSBX_eta '4.011283879370932' -recSBX_p '0.7254541224997993' -recombinator 'recSBX'
807,2.0,42614.0,120.8720769518502,1.0004067464550084,1.4998377017131077,30.21801923796255,0.2501016866137521,651545.4661096361,5392.564572030179,2398575.6458925423,110.55188999550386,0.9149909505477484,2192933.449319266,18149.97700502626,2398586.0070377635,30.21801923796255,660382.7383846154,2398575.6458925423,116.7247179921389,2315051.2727034637,2398586.0070377635,SMS-EMOA_ABSECUMHVAUCMEANNORM,DTLZ1,-mutator 'mutUniform' -recSBX_eta '4.011283879370932' -recSBX_p '0.7254541224997993' -recombinator 'recSBX'
808,3.0,52417.0,120.87238305880359,1.0004092799720046,1.499867215106223,30.218095764700898,0.25010231999300114,713209.155934492,5902.928693072534,2396331.459212495,119.5592420234751,0.9895409704011111,2368878.9058748013,19606.20267918574,2396342.068513219,30.218095764700898,713491.1043700862,2396331.459212495,119.56572747318613,2369286.807469653,2396342.068513219,SMS-EMOA_ABSECUMHVAUCMEANNORM,DTLZ1,-mutator 'mutUniform' -recSBX_eta '4.011283879370932' -recSBX_p '0.7254541224997993' -recombinator 'recSBX'
809,4.0,45892.0,120.87300807613643,1.0004144529745058,1.4999270147104924,30.218252019034107,0.25010361324362645,825714.9466541015,6834.091248473877,2389025.0941900336,116.73593375452138,0.9661736492562232,2310713.38182617,19124.79138770506,2389034.551671579,30.218252019034107,835896.6354385071,2389025.0941900336,118.36799561395935,2343755.87033392,2389034.551671579,SMS-EMOA_ABSECUMHVAUCMEANNORM,DTLZ1,-mutator 'mutUniform' -recSBX_eta '4.011283879370932' -recSBX_p '0.7254541224997993' -recombinator 'recSBX'
810,0.0,2733.0,113.35230289323499,0.9419935513112653,1.9220529543272575,28.33807572330874,0.23549838782781626,581685.7892151688,4833.993208291447,2326743.156860675,30.082964822544987,0.2499989690888959,600116.3298979106,4987.156840852801,2400465.3195916424,0.0,0.0,0.0,0.0,0.0,0.0,MOLE_ABSEHVMEANNORM,ZDT2,-descent_armijo_factor '0.08129205242380867' -descent_direction_min '0.21519444185022818' -descent_history_size '206720932' -descent_max_iter '1572680738' -descent_scale_factor '1.148941061588037' -descent_step_max '78.08982274713988' -descent_step_min '8.664299630721049E-4' -epsilon_gradient '0.5665726186051819' -explore_angle_max '84' -explore_scale_factor '1.535748892745322' -explore_step_max '68.18676157646172' -explore_step_min '9.902043112776123' -max_local_sets '505415403' -refine_after_nstarts '99' -refine_hv_target '0.056142161055305596'
